NAME,TRACK2,TRACK2_EMV,TAG.57,PAN,EXPIRY,EMV_PAN_SEQ,EMV_ATC,TAG.9F37,DESCRIPTION,PIN,NEW_PIN,PINBLOCK,NEWPINBLOCK,RESP,EMV_RESP,BALANCE,AVAIL,CCY,NOTES,APPL_NAME,LAST_COLUMN
CARD0002034,4596220000020335=29122010000008755010,4596220000020335D29122010000008755010,4596220000020335D29122010000008755010,4596220000020335,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,001A54810691D119,2B02310434745948,00,3030,50000,30000,826,Test card,appl_a,
CARD0002035,4596220000020343=29122010000008755010,4596220000020343D29122010000008755010,4596220000020343D29122010000008755010,4596220000020343,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,F395613767248E27,4F1D96E17F9884CC,00,3030,50000,30000,826,Test card,appl_a,
CARD0002036,4596220000020350=29122010000008755010,4596220000020350D29122010000008755010,4596220000020350D29122010000008755010,4596220000020350,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,A7ADF7BADC9C7544,FC49691DFA1FE5E2,00,3030,50000,30000,826,Test card,appl_a,
CARD0002037,4596220000020368=29122010000008755010,4596220000020368D29122010000008755010,4596220000020368D29122010000008755010,4596220000020368,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,0A9C9DA277B0C712,25593CF31D2627BE,00,3030,50000,30000,826,Test card,appl_a,
CARD0002038,4596220000020376=29122010000008755010,4596220000020376D29122010000008755010,4596220000020376D29122010000008755010,4596220000020376,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,F1B069F1C7D3F079,FD9A7B64D2AF2650,00,3030,50000,30000,826,Test card,appl_a,
CARD0002039,4596220000020384=29122010000008755010,4596220000020384D29122010000008755010,4596220000020384D29122010000008755010,4596220000020384,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,6240DAEEA7F3672F,43BF3A239992F832,00,3030,50000,30000,826,Test card,appl_a,
CARD0002040,4596220000020392=29122010000008755010,4596220000020392D29122010000008755010,4596220000020392D29122010000008755010,4596220000020392,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,5B774FAE6E6A738B,54A24830411DF66D,00,3030,50000,30000,826,Test card,appl_a,
CARD0002041,4596220000020400=29122010000008755010,4596220000020400D29122010000008755010,4596220000020400D29122010000008755010,4596220000020400,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,8AD6DA021C1C3BE3,6FA083C009D396B5,00,3030,50000,30000,826,Test card,appl_a,
CARD0002042,4596220000020418=29122010000008755010,4596220000020418D29122010000008755010,4596220000020418D29122010000008755010,4596220000020418,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,1DE38C85D751E25F,24A4D3FA5EFFE282,00,3030,50000,30000,826,Test card,appl_a,
CARD0002043,4596220000020426=29122010000008755010,4596220000020426D29122010000008755010,4596220000020426D29122010000008755010,4596220000020426,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,5AE631C00B645EAF,320C0D734556A243,00,3030,50000,30000,826,Test card,appl_a,
CARD0002044,4596220000020434=29122010000008755010,4596220000020434D29122010000008755010,4596220000020434D29122010000008755010,4596220000020434,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,CCD66A32B7301F90,16607A9E50265C16,00,3030,50000,30000,826,Test card,appl_a,
CARD0002045,4596220000020442=29122010000008755010,4596220000020442D29122010000008755010,4596220000020442D29122010000008755010,4596220000020442,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,258C5C2CCCD0E2DB,7EEF479AAFA7AC0A,00,3030,50000,30000,826,Test card,appl_a,
CARD0002046,4596220000020459=29122010000008755010,4596220000020459D29122010000008755010,4596220000020459D29122010000008755010,4596220000020459,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,9EF20F994D549762,C37660DC2AA3656E,00,3030,50000,30000,826,Test card,appl_a,
CARD0002047,4596220000020467=29122010000008755010,4596220000020467D29122010000008755010,4596220000020467D29122010000008755010,4596220000020467,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,AC99DF48BA6E4D2E,08D7C8B5BCBB2D1E,00,3030,50000,30000,826,Test card,appl_a,
CARD0002048,4596220000020475=29122010000008755010,4596220000020475D29122010000008755010,4596220000020475D29122010000008755010,4596220000020475,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,7569B221108A0D9B,EC5F132C007000D0,00,3030,50000,30000,826,Test card,appl_a,
CARD0002049,4596220000020483=29122010000008755010,4596220000020483D29122010000008755010,4596220000020483D29122010000008755010,4596220000020483,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,F7E3FA5AE2D05FB0,A6CA677B599EFB5A,00,3030,50000,30000,826,Test card,appl_a,
CARD0002050,4596220000020491=29122010000008755010,4596220000020491D29122010000008755010,4596220000020491D29122010000008755010,4596220000020491,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,18CD3175A1E10214,3872E51F3D61AE47,00,3030,50000,30000,826,Test card,appl_a,
CARD0002051,4596220000020509=29122010000008755010,4596220000020509D29122010000008755010,4596220000020509D29122010000008755010,4596220000020509,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,BFB8946F835F56ED,43CF0C3B454A572A,00,3030,50000,30000,826,Test card,appl_a,
CARD0002052,4596220000020517=29122010000008755010,4596220000020517D29122010000008755010,4596220000020517D29122010000008755010,4596220000020517,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,99624CFEBD7F86E2,3D0682F349573600,00,3030,50000,30000,826,Test card,appl_a,
CARD0002053,4596220000020525=29122010000008755010,4596220000020525D29122010000008755010,4596220000020525D29122010000008755010,4596220000020525,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,88E30F193149AEE1,DDF9955D0C17CB25,00,3030,50000,30000,826,Test card,appl_a,
CARD0002054,4596220000020533=29122010000008755010,4596220000020533D29122010000008755010,4596220000020533D29122010000008755010,4596220000020533,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,22527485E5444FE6,8338A81B1428BCF2,00,3030,50000,30000,826,Test card,appl_a,
CARD0002055,4596220000020541=29122010000008755010,4596220000020541D29122010000008755010,4596220000020541D29122010000008755010,4596220000020541,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,0FACA1A49B162581,D46450A26A3514C2,00,3030,50000,30000,826,Test card,appl_a,
CARD0002056,4596220000020558=29122010000008755010,4596220000020558D29122010000008755010,4596220000020558D29122010000008755010,4596220000020558,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,9E0A95AF3DBAEDB1,DB3AAC53BFB2BB98,00,3030,50000,30000,826,Test card,appl_a,
CARD0002057,4596220000020566=29122010000008755010,4596220000020566D29122010000008755010,4596220000020566D29122010000008755010,4596220000020566,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,AEC19D736EBE3FFE,1242DA38929E8B07,00,3030,50000,30000,826,Test card,appl_a,
CARD0002058,4596220000020574=29122010000008755010,4596220000020574D29122010000008755010,4596220000020574D29122010000008755010,4596220000020574,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,8295ED44FB026141,25CCBD86E1C6068D,00,3030,50000,30000,826,Test card,appl_a,
CARD0002059,4596220000020582=29122010000008755010,4596220000020582D29122010000008755010,4596220000020582D29122010000008755010,4596220000020582,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,F0984B4E2CD75293,6F7E69517AFEAD2A,00,3030,50000,30000,826,Test card,appl_a,
CARD0002060,4596220000020590=29122010000008755010,4596220000020590D29122010000008755010,4596220000020590D29122010000008755010,4596220000020590,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,6FDEA5A40C30735E,1931043FB9493B46,00,3030,50000,30000,826,Test card,appl_a,
CARD0002061,4596220000020608=29122010000008755010,4596220000020608D29122010000008755010,4596220000020608D29122010000008755010,4596220000020608,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,61EA8078FBCCEE35,FB52181664C0759A,00,3030,50000,30000,826,Test card,appl_a,
CARD0002062,4596220000020616=29122010000008755010,4596220000020616D29122010000008755010,4596220000020616D29122010000008755010,4596220000020616,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,60FABB4195C80799,0565C643D9B9EEF1,00,3030,50000,30000,826,Test card,appl_a,
CARD0002063,4596220000020624=29122010000008755010,4596220000020624D29122010000008755010,4596220000020624D29122010000008755010,4596220000020624,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,1AADE2E54D06511E,361E1DA571AA4937,00,3030,50000,30000,826,Test card,appl_a,
CARD0002064,4596220000020632=29122010000008755010,4596220000020632D29122010000008755010,4596220000020632D29122010000008755010,4596220000020632,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,70398CEB968D0BC8,EF9769A76EA76393,00,3030,50000,30000,826,Test card,appl_a,
CARD0002065,4596220000020640=29122010000008755010,4596220000020640D29122010000008755010,4596220000020640D29122010000008755010,4596220000020640,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,C6845EE9195F746E,C9DBB15E5365B530,00,3030,50000,30000,826,Test card,appl_a,
CARD0002066,4596220000020657=29122010000008755010,4596220000020657D29122010000008755010,4596220000020657D29122010000008755010,4596220000020657,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,88A59BF3DF8118F2,9D5F9B08ADDC7F49,00,3030,50000,30000,826,Test card,appl_a,
CARD0002067,4596220000020665=29122010000008755010,4596220000020665D29122010000008755010,4596220000020665D29122010000008755010,4596220000020665,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,D6297CE4DE27D8C1,CF411AFAF9E525C2,00,3030,50000,30000,826,Test card,appl_a,
CARD0002068,4596220000020673=29122010000008755010,4596220000020673D29122010000008755010,4596220000020673D29122010000008755010,4596220000020673,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,972DD0A437967AB7,30027B1128C00E02,00,3030,50000,30000,826,Test card,appl_a,
CARD0002069,4596220000020681=29122010000008755010,4596220000020681D29122010000008755010,4596220000020681D29122010000008755010,4596220000020681,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,34EE2E291DDE19B5,5BD42F91D2804478,00,3030,50000,30000,826,Test card,appl_a,
CARD0002070,4596220000020699=29122010000008755010,4596220000020699D29122010000008755010,4596220000020699D29122010000008755010,4596220000020699,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,1BF8B19F1CFE0EAD,ED2ACB97A7053D14,00,3030,50000,30000,826,Test card,appl_a,
CARD0002071,4596220000020707=29122010000008755010,4596220000020707D29122010000008755010,4596220000020707D29122010000008755010,4596220000020707,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,0D01EFE614057F28,B0AD6191C94259A7,00,3030,50000,30000,826,Test card,appl_a,
CARD0002072,4596220000020715=29122010000008755010,4596220000020715D29122010000008755010,4596220000020715D29122010000008755010,4596220000020715,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,45D6FFABF06E7A59,0DA5F145F8B87D9B,00,3030,50000,30000,826,Test card,appl_a,
CARD0002073,4596220000020723=29122010000008755010,4596220000020723D29122010000008755010,4596220000020723D29122010000008755010,4596220000020723,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,84EDF4B2D8C19B05,1BB7E1E51612B563,00,3030,50000,30000,826,Test card,appl_a,
CARD0002074,4596220000020731=29122010000008755010,4596220000020731D29122010000008755010,4596220000020731D29122010000008755010,4596220000020731,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,0D2F9CCE0556F76A,81AAF1F1467474C0,00,3030,50000,30000,826,Test card,appl_a,
CARD0002075,4596220000020749=29122010000008755010,4596220000020749D29122010000008755010,4596220000020749D29122010000008755010,4596220000020749,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,CD678812277AC3BC,A317A6FE52183417,00,3030,50000,30000,826,Test card,appl_a,
CARD0002076,4596220000020756=29122010000008755010,4596220000020756D29122010000008755010,4596220000020756D29122010000008755010,4596220000020756,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,336EA9CAB15F67A9,3D86B72EB9B4EC43,00,3030,50000,30000,826,Test card,appl_a,
CARD0002077,4596220000020764=29122010000008755010,4596220000020764D29122010000008755010,4596220000020764D29122010000008755010,4596220000020764,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,2CD86AB3FCF6366A,88440704E9925C99,00,3030,50000,30000,826,Test card,appl_a,
CARD0002078,4596220000020772=29122010000008755010,4596220000020772D29122010000008755010,4596220000020772D29122010000008755010,4596220000020772,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,87012690322B84E0,9E2E673FE2DEEF7D,00,3030,50000,30000,826,Test card,appl_a,
CARD0002079,4596220000020780=29122010000008755010,4596220000020780D29122010000008755010,4596220000020780D29122010000008755010,4596220000020780,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,E4B65F48E5AD0D50,DA91DDC9A3E16FE1,00,3030,50000,30000,826,Test card,appl_a,
CARD0002080,4596220000020798=29122010000008755010,4596220000020798D29122010000008755010,4596220000020798D29122010000008755010,4596220000020798,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,8A9F56207ED65929,39A6C2167D3825A2,00,3030,50000,30000,826,Test card,appl_a,
CARD0002081,4596220000020806=29122010000008755010,4596220000020806D29122010000008755010,4596220000020806D29122010000008755010,4596220000020806,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,8CFAA48DD3072BE0,984BAA68F6CEF273,00,3030,50000,30000,826,Test card,appl_a,
CARD0002082,4596220000020814=29122010000008755010,4596220000020814D29122010000008755010,4596220000020814D29122010000008755010,4596220000020814,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,5CA5EC8CC6FEBA48,0A3DB7750E60F5C3,00,3030,50000,30000,826,Test card,appl_a,
CARD0002083,4596220000020822=29122010000008755010,4596220000020822D29122010000008755010,4596220000020822D29122010000008755010,4596220000020822,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,8657625CF233D749,501A596817757B00,00,3030,50000,30000,826,Test card,appl_a,
CARD0002084,4596220000020830=29122010000008755010,4596220000020830D29122010000008755010,4596220000020830D29122010000008755010,4596220000020830,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,0EA1D54CBC5ECAB3,2DCE99F8B93E779F,00,3030,50000,30000,826,Test card,appl_a,
CARD0002085,4596220000020848=29122010000008755010,4596220000020848D29122010000008755010,4596220000020848D29122010000008755010,4596220000020848,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,067BA512BF647D69,78359A8827A335E4,00,3030,50000,30000,826,Test card,appl_a,
CARD0002086,4596220000020855=29122010000008755010,4596220000020855D29122010000008755010,4596220000020855D29122010000008755010,4596220000020855,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,90B7BB2A3E6909FC,AF5912D5803B45E7,00,3030,50000,30000,826,Test card,appl_a,
CARD0002087,4596220000020863=29122010000008755010,4596220000020863D29122010000008755010,4596220000020863D29122010000008755010,4596220000020863,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,54122FBB4F327910,139D8672778E2ED3,00,3030,50000,30000,826,Test card,appl_a,
CARD0002088,4596220000020871=29122010000008755010,4596220000020871D29122010000008755010,4596220000020871D29122010000008755010,4596220000020871,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,992D22B07F401C0C,30DBEDED0FD658F6,00,3030,50000,30000,826,Test card,appl_a,
CARD0002089,4596220000020889=29122010000008755010,4596220000020889D29122010000008755010,4596220000020889D29122010000008755010,4596220000020889,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,2B724B31DD61D15F,FDEC1A3E6517A28A,00,3030,50000,30000,826,Test card,appl_a,
CARD0002090,4596220000020897=29122010000008755010,4596220000020897D29122010000008755010,4596220000020897D29122010000008755010,4596220000020897,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,86A2886A2DD0D144,B3A86197B5C417EA,00,3030,50000,30000,826,Test card,appl_a,
CARD0002091,4596220000020905=29122010000008755010,4596220000020905D29122010000008755010,4596220000020905D29122010000008755010,4596220000020905,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,BBF2A43DDB4E1843,39EFB5D324AF8D28,00,3030,50000,30000,826,Test card,appl_a,
CARD0002092,4596220000020913=29122010000008755010,4596220000020913D29122010000008755010,4596220000020913D29122010000008755010,4596220000020913,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,4382DE845DA5AAC0,7A3C7633E399F9F1,00,3030,50000,30000,826,Test card,appl_a,
CARD0002093,4596220000020921=29122010000008755010,4596220000020921D29122010000008755010,4596220000020921D29122010000008755010,4596220000020921,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,65E4A56C2B829958,B84B84A951CE00E6,00,3030,50000,30000,826,Test card,appl_a,
CARD0002094,4596220000020939=29122010000008755010,4596220000020939D29122010000008755010,4596220000020939D29122010000008755010,4596220000020939,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,1CAB022C4670606D,B058E80F6E9C59EB,00,3030,50000,30000,826,Test card,appl_a,
CARD0002095,4596220000020947=29122010000008755010,4596220000020947D29122010000008755010,4596220000020947D29122010000008755010,4596220000020947,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,902EE59D1E97C5F0,F85E2BE41706F879,00,3030,50000,30000,826,Test card,appl_a,
CARD0002096,4596220000020954=29122010000008755010,4596220000020954D29122010000008755010,4596220000020954D29122010000008755010,4596220000020954,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,EE04C697ABA06E37,6E966BB7E8474A16,00,3030,50000,30000,826,Test card,appl_a,
CARD0002097,4596220000020962=29122010000008755010,4596220000020962D29122010000008755010,4596220000020962D29122010000008755010,4596220000020962,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,D117F5BC42010682,BFE9F9A00462A851,00,3030,50000,30000,826,Test card,appl_a,
CARD0002098,4596220000020970=29122010000008755010,4596220000020970D29122010000008755010,4596220000020970D29122010000008755010,4596220000020970,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,075014616B55A35B,5F66A8FCF5B9F7B8,00,3030,50000,30000,826,Test card,appl_a,
CARD0002099,4596220000020988=29122010000008755010,4596220000020988D29122010000008755010,4596220000020988D29122010000008755010,4596220000020988,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,E4FF158E3549D7DA,9EFFF9E6310F6F09,00,3030,50000,30000,826,Test card,appl_a,
CARD0002100,4596220000020996=29122010000008755010,4596220000020996D29122010000008755010,4596220000020996D29122010000008755010,4596220000020996,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,9E8CC04DADE029DE,AEFF89E319BD7B60,00,3030,50000,30000,826,Test card,appl_a,
CARD0002101,4596220000021002=29122010000008755010,4596220000021002D29122010000008755010,4596220000021002D29122010000008755010,4596220000021002,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,5F176BF8AC713B25,8499173ECE75F4BB,00,3030,50000,30000,826,Test card,appl_a,
CARD0002102,4596220000021010=29122010000008755010,4596220000021010D29122010000008755010,4596220000021010D29122010000008755010,4596220000021010,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,4FB1278C70447D21,54C035C8BFCE53B7,00,3030,50000,30000,826,Test card,appl_a,
CARD0002103,4596220000021028=29122010000008755010,4596220000021028D29122010000008755010,4596220000021028D29122010000008755010,4596220000021028,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,842138D650910DDC,32737970C8DE1C73,00,3030,50000,30000,826,Test card,appl_a,
CARD0002104,4596220000021036=29122010000008755010,4596220000021036D29122010000008755010,4596220000021036D29122010000008755010,4596220000021036,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,862BC7CE199DB5E3,48F4A8EB8BE9826F,00,3030,50000,30000,826,Test card,appl_a,
CARD0002105,4596220000021044=29122010000008755010,4596220000021044D29122010000008755010,4596220000021044D29122010000008755010,4596220000021044,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,9D5C4442402FF34D,561A4646356A006C,00,3030,50000,30000,826,Test card,appl_a,
CARD0002106,4596220000021051=29122010000008755010,4596220000021051D29122010000008755010,4596220000021051D29122010000008755010,4596220000021051,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,641B12C25CF3E61C,B842F624A99E9FE6,00,3030,50000,30000,826,Test card,appl_a,
CARD0002107,4596220000021069=29122010000008755010,4596220000021069D29122010000008755010,4596220000021069D29122010000008755010,4596220000021069,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,9EFA816779AD5DD3,B758741146DBBC8B,00,3030,50000,30000,826,Test card,appl_a,
CARD0002108,4596220000021077=29122010000008755010,4596220000021077D29122010000008755010,4596220000021077D29122010000008755010,4596220000021077,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,341BAF8A7331A689,8A51DF47F7A9DF1C,00,3030,50000,30000,826,Test card,appl_a,
CARD0002109,4596220000021085=29122010000008755010,4596220000021085D29122010000008755010,4596220000021085D29122010000008755010,4596220000021085,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,C1FC3D2548FE8937,29391C26E82CD4CE,00,3030,50000,30000,826,Test card,appl_a,
CARD0002110,4596220000021093=29122010000008755010,4596220000021093D29122010000008755010,4596220000021093D29122010000008755010,4596220000021093,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,D801DC101794A9E1,823D4281C5FB38CF,00,3030,50000,30000,826,Test card,appl_a,
CARD0002111,4596220000021101=29122010000008755010,4596220000021101D29122010000008755010,4596220000021101D29122010000008755010,4596220000021101,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,D9C672CFF906FDF2,E5E2AB664E99AFBA,00,3030,50000,30000,826,Test card,appl_a,
CARD0002112,4596220000021119=29122010000008755010,4596220000021119D29122010000008755010,4596220000021119D29122010000008755010,4596220000021119,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,5B17DBC9AE9DD03F,EFDCEC5B0C2349D2,00,3030,50000,30000,826,Test card,appl_a,
CARD0002113,4596220000021127=29122010000008755010,4596220000021127D29122010000008755010,4596220000021127D29122010000008755010,4596220000021127,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,336401A44D739492,9D8030E140C36C6D,00,3030,50000,30000,826,Test card,appl_a,
CARD0002114,4596220000021135=29122010000008755010,4596220000021135D29122010000008755010,4596220000021135D29122010000008755010,4596220000021135,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,34FC17D12A3313D9,F8DFAEC1EAF620A4,00,3030,50000,30000,826,Test card,appl_a,
CARD0002115,4596220000021143=29122010000008755010,4596220000021143D29122010000008755010,4596220000021143D29122010000008755010,4596220000021143,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,CCC5E4E28ECCAEE7,BFB02AC6186FEC79,00,3030,50000,30000,826,Test card,appl_a,
CARD0002116,4596220000021150=29122010000008755010,4596220000021150D29122010000008755010,4596220000021150D29122010000008755010,4596220000021150,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,A79CE35A74D59B21,F02C97DE67E81523,00,3030,50000,30000,826,Test card,appl_a,
CARD0002117,4596220000021168=29122010000008755010,4596220000021168D29122010000008755010,4596220000021168D29122010000008755010,4596220000021168,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,830CDE4902E1EEE9,BA773D359444A847,00,3030,50000,30000,826,Test card,appl_a,
CARD0002118,4596220000021176=29122010000008755010,4596220000021176D29122010000008755010,4596220000021176D29122010000008755010,4596220000021176,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,D415DC85C1CBC10E,897C5F6B937AE9C1,00,3030,50000,30000,826,Test card,appl_a,
CARD0002119,4596220000021184=29122010000008755010,4596220000021184D29122010000008755010,4596220000021184D29122010000008755010,4596220000021184,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,BA674B1B7DDFB709,9A4DCBB48EA541D2,00,3030,50000,30000,826,Test card,appl_a,
CARD0002120,4596220000021192=29122010000008755010,4596220000021192D29122010000008755010,4596220000021192D29122010000008755010,4596220000021192,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,5098D83F9405FBEC,8436ACE6F09D0588,00,3030,50000,30000,826,Test card,appl_a,
CARD0002121,4596220000021200=29122010000008755010,4596220000021200D29122010000008755010,4596220000021200D29122010000008755010,4596220000021200,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,40F8AFD42D3DDC0F,C0874621E2429395,00,3030,50000,30000,826,Test card,appl_a,
CARD0002122,4596220000021218=29122010000008755010,4596220000021218D29122010000008755010,4596220000021218D29122010000008755010,4596220000021218,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,560E25285F4CB77B,122F05E069390F7A,00,3030,50000,30000,826,Test card,appl_a,
CARD0002123,4596220000021226=29122010000008755010,4596220000021226D29122010000008755010,4596220000021226D29122010000008755010,4596220000021226,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,599F79A79AAA112B,1D743B2957B13E97,00,3030,50000,30000,826,Test card,appl_a,
CARD0002124,4596220000021234=29122010000008755010,4596220000021234D29122010000008755010,4596220000021234D29122010000008755010,4596220000021234,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,AC7F8833C6C508B8,BC1120E00D6EA7B5,00,3030,50000,30000,826,Test card,appl_a,
CARD0002125,4596220000021242=29122010000008755010,4596220000021242D29122010000008755010,4596220000021242D29122010000008755010,4596220000021242,2912,01,0001,00000001,HSBC (retail) VISA DEBIT - NFRB Classic,1234,5678,1B938408A9B354E0,D5D06B7CA276B35B,00,3030,50000,30000,826,Test card,appl_a,
